Reviewer_ID;Project Title;Feasibility Rating;Rating Accuracy
z_assessor_3408;Login with Cardano Wallet - cAuth;5;0
z_assessor_2336;Login with Cardano Wallet - cAuth;4;0
z_assessor_2306;Cardano for Africa;4;1
z_assessor_2466;Cardano for Africa;4;1
z_assessor_2856;Cardano for Africa;4;1
z_assessor_2916;Cardano for Africa;4;1
z_assessor_3241;Cardano for Africa;5;1
z_assessor_3273;Cardano for Africa;4;1
z_assessor_3284;Cardano for Africa;4;1
z_assessor_3378;Cardano for Africa;4;1
z_assessor_3438;Cardano for Africa;5;1
z_assessor_3445;Cardano for Africa;3;0
z_assessor_2306;RemoStart: Africa Job Shadowing;5;1
z_assessor_2754;RemoStart: Africa Job Shadowing;5;1
z_assessor_2786;RemoStart: Africa Job Shadowing;5;1
z_assessor_2908;RemoStart: Africa Job Shadowing;4;1
z_assessor_3264;RemoStart: Africa Job Shadowing;5;1
z_assessor_4093;RemoStart: Africa Job Shadowing;4;1
z_assessor_2307;PRISM analytics platform;5;0
z_assessor_2352;PRISM analytics platform;5;0
z_assessor_2688;PRISM analytics platform;5;0
z_assessor_2902;PRISM analytics platform;5;0
z_assessor_2255;PRISM analytics platform;5;0
z_assessor_2142;PRISM analytics platform;5;0
z_assessor_2312;Onboarding East Asia Today;5;1
z_assessor_2483;Onboarding East Asia Today;5;1
z_assessor_2985;Onboarding East Asia Today;5;1
z_assessor_3008;Onboarding East Asia Today;5;1
z_assessor_3031;Onboarding East Asia Today;5;1
z_assessor_3213;Onboarding East Asia Today;5;1
z_assessor_3270;Onboarding East Asia Today;5;1
z_assessor_3449;Onboarding East Asia Today;5;1
z_assessor_3764;Onboarding East Asia Today;4;1
z_assessor_4061;Onboarding East Asia Today;5;1
z_assessor_2312;ADATOMS Science & DeFi FREE Ed.;3;0
z_assessor_2465;ADATOMS Science & DeFi FREE Ed.;3;0
z_assessor_2496;ADATOMS Science & DeFi FREE Ed.;5;1
z_assessor_2564;ADATOMS Science & DeFi FREE Ed.;5;1
z_assessor_3016;ADATOMS Science & DeFi FREE Ed.;5;1
z_assessor_3449;ADATOMS Science & DeFi FREE Ed.;5;1
z_assessor_2312;projectNEWM Marketplace Creation;3;1
z_assessor_2525;projectNEWM Marketplace Creation;5;0
z_assessor_2922;projectNEWM Marketplace Creation;4;0
z_assessor_3096;projectNEWM Marketplace Creation;4;0
z_assessor_3233;projectNEWM Marketplace Creation;1;1
z_assessor_2318;Eastern Hemisphere dRep TownHall;5;0
z_assessor_2669;Eastern Hemisphere dRep TownHall;4;0
z_assessor_2734;Eastern Hemisphere dRep TownHall;5;0
z_assessor_2963;Eastern Hemisphere dRep TownHall;5;0
z_assessor_3008;Eastern Hemisphere dRep TownHall;4;0
z_assessor_3065;Eastern Hemisphere dRep TownHall;5;0
z_assessor_3213;Eastern Hemisphere dRep TownHall;5;0
z_assessor_2324;Learn to Earn Cardano Ecosystem;5;1
z_assessor_2771;Learn to Earn Cardano Ecosystem;5;1
z_assessor_2922;Learn to Earn Cardano Ecosystem;5;1
z_assessor_3192;Learn to Earn Cardano Ecosystem;5;1
z_assessor_3264;Learn to Earn Cardano Ecosystem;5;1
z_assessor_3497;Learn to Earn Cardano Ecosystem;5;1
z_assessor_3870;Learn to Earn Cardano Ecosystem;5;1
z_assessor_3900;Learn to Earn Cardano Ecosystem;5;1
z_assessor_2327;DCOne Crypto;5;1
z_assessor_2552;DCOne Crypto;4;1
z_assessor_2922;DCOne Crypto;5;1
z_assessor_3183;DCOne Crypto;4;1
z_assessor_3445;DCOne Crypto;4;1
z_assessor_2335;Milkomeda Game #2;3;0
z_assessor_2482;Milkomeda Game #2;3;0
z_assessor_2675;Milkomeda Game #2;2;0
z_assessor_2826;Milkomeda Game #2;3;0
z_assessor_2878;Milkomeda Game #2;2;0
z_assessor_2922;Milkomeda Game #2;4;1
z_assessor_3096;Milkomeda Game #2;5;1
z_assessor_3144;Milkomeda Game #2;4;1
z_assessor_2335;Milkomeda Djed;4;1
z_assessor_2504;Milkomeda Djed;3;0
z_assessor_2675;Milkomeda Djed;2;0
z_assessor_2826;Milkomeda Djed;5;1
z_assessor_2142;Milkomeda Djed;5;1
z_assessor_2048;Milkomeda Djed;2;0
z_assessor_4129;Milkomeda Djed;4;1
z_assessor_2219;Milkomeda Djed;5;1
z_assessor_2352;Ouroboros network (NtC) in Golang;5;1
z_assessor_2979;Ouroboros network (NtC) in Golang;5;1
z_assessor_2984;Ouroboros network (NtC) in Golang;4;1
z_assessor_3244;Ouroboros network (NtC) in Golang;4;1
z_assessor_4113;Ouroboros network (NtC) in Golang;4;1
z_assessor_2352;Cardano Submit API in Golang;5;1
z_assessor_2878;Cardano Submit API in Golang;5;1
z_assessor_2997;Cardano Submit API in Golang;3;0
z_assessor_4055;Cardano Submit API in Golang;3;0
z_assessor_4073;Cardano Submit API in Golang;4;1
z_assessor_2352;Mainline Evangelist dApp;3;0
z_assessor_2824;Mainline Evangelist dApp;3;0
z_assessor_2940;Mainline Evangelist dApp;2;0
z_assessor_2966;Mainline Evangelist dApp;3;0
z_assessor_2997;Mainline Evangelist dApp;2;0
z_assessor_3063;Mainline Evangelist dApp;1;0
z_assessor_4076;Mainline Evangelist dApp;2;0
z_assessor_2352;littlefish - Tools of DAO Work;5;1
z_assessor_2618;littlefish - Tools of DAO Work;5;1
z_assessor_2824;littlefish - Tools of DAO Work;5;1
z_assessor_3138;littlefish - Tools of DAO Work;4;1
z_assessor_2259;littlefish - Tools of DAO Work;5;1
z_assessor_2436;littlefish - Tools of DAO Work;5;1
z_assessor_2257;littlefish - Tools of DAO Work;5;1
z_assessor_2461;littlefish - Tools of DAO Work;5;1
z_assessor_2352;ADAO Open Source Development;4;1
z_assessor_2358;ADAO Open Source Development;5;1
z_assessor_2835;ADAO Open Source Development;4;1
z_assessor_2856;ADAO Open Source Development;4;1
z_assessor_3472;ADAO Open Source Development;5;1
z_assessor_3803;ADAO Open Source Development;3;0
z_assessor_2362;Kogmios Open Source Doc/Dev/Support;5;1
z_assessor_2436;Kogmios Open Source Doc/Dev/Support;3;0
z_assessor_2463;Kogmios Open Source Doc/Dev/Support;3;0
z_assessor_2922;Kogmios Open Source Doc/Dev/Support;5;1
z_assessor_2996;Kogmios Open Source Doc/Dev/Support;3;0
z_assessor_3096;Kogmios Open Source Doc/Dev/Support;4;1
z_assessor_3994;Kogmios Open Source Doc/Dev/Support;5;1
z_assessor_2365;littlefish - Law and the New Order;4;1
z_assessor_2671;littlefish - Law and the New Order;5;1
z_assessor_2786;littlefish - Law and the New Order;5;1
z_assessor_2822;littlefish - Law and the New Order;4;1
z_assessor_2824;littlefish - Law and the New Order;4;1
z_assessor_2879;littlefish - Law and the New Order;5;1
z_assessor_3016;littlefish - Law and the New Order;5;1
z_assessor_2394;Decentralized Escrow for Remote Job;5;1
z_assessor_2578;Decentralized Escrow for Remote Job;5;1
z_assessor_2771;Decentralized Escrow for Remote Job;5;1
z_assessor_3870;Decentralized Escrow for Remote Job;5;1
z_assessor_4072;Decentralized Escrow for Remote Job;5;1
z_assessor_2397;Cardano Forest - blocktree.asia;5;1
z_assessor_2476;Cardano Forest - blocktree.asia;5;1
z_assessor_2552;Cardano Forest - blocktree.asia;4;1
z_assessor_2622;Cardano Forest - blocktree.asia;5;1
z_assessor_2732;Cardano Forest - blocktree.asia;5;1
z_assessor_2943;Cardano Forest - blocktree.asia;5;1
z_assessor_2989;Cardano Forest - blocktree.asia;5;1
z_assessor_2997;Cardano Forest - blocktree.asia;4;1
z_assessor_3144;Cardano Forest - blocktree.asia;5;1
z_assessor_3246;Cardano Forest - blocktree.asia;5;1
z_assessor_3321;Cardano Forest - blocktree.asia;5;1
z_assessor_3445;Cardano Forest - blocktree.asia;5;1
z_assessor_3497;Cardano Forest - blocktree.asia;5;1
z_assessor_4055;Cardano Forest - blocktree.asia;5;1
z_assessor_2397;Marketing Training for African SPOs;5;1
z_assessor_2458;Marketing Training for African SPOs;5;1
z_assessor_2678;Marketing Training for African SPOs;3;0
z_assessor_2817;Marketing Training for African SPOs;4;1
z_assessor_3035;Marketing Training for African SPOs;4;1
z_assessor_2403;Open dApp Framework;5;0
z_assessor_2496;Open dApp Framework;5;0
z_assessor_2817;Open dApp Framework;5;0
z_assessor_2911;Open dApp Framework;5;0
z_assessor_2404;Mini Proposal Workshops;5;1
z_assessor_2462;Mini Proposal Workshops;3;0
z_assessor_2504;Mini Proposal Workshops;5;1
z_assessor_2517;Mini Proposal Workshops;5;1
z_assessor_2616;Mini Proposal Workshops;5;1
z_assessor_2631;Mini Proposal Workshops;5;1
z_assessor_2734;Mini Proposal Workshops;4;1
z_assessor_2878;Mini Proposal Workshops;4;1
z_assessor_2890;Mini Proposal Workshops;3;0
z_assessor_2906;Mini Proposal Workshops;4;1
z_assessor_2908;Mini Proposal Workshops;5;1
z_assessor_2924;Mini Proposal Workshops;5;1
z_assessor_3008;Mini Proposal Workshops;5;1
z_assessor_3059;Mini Proposal Workshops;4;1
z_assessor_3106;Mini Proposal Workshops;5;1
z_assessor_3165;Mini Proposal Workshops;4;1
z_assessor_3216;Mini Proposal Workshops;5;1
z_assessor_3312;Mini Proposal Workshops;4;1
z_assessor_3338;Mini Proposal Workshops;4;1
z_assessor_3352;Mini Proposal Workshops;4;1
z_assessor_3361;Mini Proposal Workshops;4;1
z_assessor_3362;Mini Proposal Workshops;5;1
z_assessor_3438;Mini Proposal Workshops;4;1
z_assessor_2419;ADA Bug Bounty Website;3;0
z_assessor_2675;ADA Bug Bounty Website;5;1
z_assessor_2878;ADA Bug Bounty Website;5;1
z_assessor_3023;ADA Bug Bounty Website;4;1
z_assessor_3408;ADA Bug Bounty Website;5;1
z_assessor_3422;ADA Bug Bounty Website;5;1
z_assessor_4118;ADA Bug Bounty Website;5;1
z_assessor_2450;Wolfram Cardano Ent. Private Cloud;3;0
z_assessor_2675;Wolfram Cardano Ent. Private Cloud;4;1
z_assessor_2736;Wolfram Cardano Ent. Private Cloud;4;1
z_assessor_2956;Wolfram Cardano Ent. Private Cloud;3;0
z_assessor_3138;Wolfram Cardano Ent. Private Cloud;5;1
z_assessor_4099;Wolfram Cardano Ent. Private Cloud;3;0
z_assessor_4109;Wolfram Cardano Ent. Private Cloud;2;0
z_assessor_2458;Cardano for STEM Brazilian students;4;1
z_assessor_2462;Cardano for STEM Brazilian students;2;0
z_assessor_2483;Cardano for STEM Brazilian students;4;1
z_assessor_2616;Cardano for STEM Brazilian students;5;1
z_assessor_2631;Cardano for STEM Brazilian students;4;1
z_assessor_2636;Cardano for STEM Brazilian students;4;1
z_assessor_2749;Cardano for STEM Brazilian students;5;1
z_assessor_2878;Cardano for STEM Brazilian students;4;1
z_assessor_2906;Cardano for STEM Brazilian students;5;1
z_assessor_2908;Cardano for STEM Brazilian students;5;1
z_assessor_2916;Cardano for STEM Brazilian students;5;1
z_assessor_2940;Cardano for STEM Brazilian students;4;1
z_assessor_2971;Cardano for STEM Brazilian students;4;1
z_assessor_2976;Cardano for STEM Brazilian students;3;0
z_assessor_3008;Cardano for STEM Brazilian students;5;1
z_assessor_3079;Cardano for STEM Brazilian students;5;1
z_assessor_3165;Cardano for STEM Brazilian students;3;0
z_assessor_3216;Cardano for STEM Brazilian students;5;1
z_assessor_3230;Cardano for STEM Brazilian students;5;1
z_assessor_3233;Cardano for STEM Brazilian students;5;1
z_assessor_3237;Cardano for STEM Brazilian students;5;1
z_assessor_3362;Cardano for STEM Brazilian students;4;1
z_assessor_3438;Cardano for STEM Brazilian students;5;1
z_assessor_3521;Cardano for STEM Brazilian students;4;1
z_assessor_3617;Cardano for STEM Brazilian students;5;1
z_assessor_3648;Cardano for STEM Brazilian students;5;1
z_assessor_3768;Cardano for STEM Brazilian students;2;0
z_assessor_2461;Eastern Town Hall Team Operation;5;1
z_assessor_2464;Eastern Town Hall Team Operation;5;1
z_assessor_2483;Eastern Town Hall Team Operation;5;1
z_assessor_2553;Eastern Town Hall Team Operation;4;1
z_assessor_2856;Eastern Town Hall Team Operation;4;1
z_assessor_3008;Eastern Town Hall Team Operation;5;1
z_assessor_3021;Eastern Town Hall Team Operation;5;1
z_assessor_3093;Eastern Town Hall Team Operation;4;1
z_assessor_3196;Eastern Town Hall Team Operation;5;1
z_assessor_3213;Eastern Town Hall Team Operation;5;1
z_assessor_3270;Eastern Town Hall Team Operation;5;1
z_assessor_3296;Eastern Town Hall Team Operation;3;0
z_assessor_3762;Eastern Town Hall Team Operation;5;1
z_assessor_3764;Eastern Town Hall Team Operation;5;1
z_assessor_3902;Eastern Town Hall Team Operation;5;1
z_assessor_4061;Eastern Town Hall Team Operation;5;1
z_assessor_2461;Cardano Start Guide;5;0
z_assessor_2704;Cardano Start Guide;5;0
z_assessor_2775;Cardano Start Guide;5;0
z_assessor_2817;Cardano Start Guide;5;0
z_assessor_2935;Cardano Start Guide;1;1
z_assessor_3320;Cardano Start Guide;4;0
z_assessor_3470;Cardano Start Guide;3;1
z_assessor_2463;ADAO - RoundTable v2: Staking +;4;1
z_assessor_2465;ADAO - RoundTable v2: Staking +;4;1
z_assessor_2684;ADAO - RoundTable v2: Staking +;4;1
z_assessor_2907;ADAO - RoundTable v2: Staking +;4;1
z_assessor_3650;ADAO - RoundTable v2: Staking +;4;1
z_assessor_2464;Service Marketplace for Japan, VN;4;1
z_assessor_2483;Service Marketplace for Japan, VN;5;1
z_assessor_2552;Service Marketplace for Japan, VN;4;1
z_assessor_2630;Service Marketplace for Japan, VN;4;1
z_assessor_2678;Service Marketplace for Japan, VN;5;1
z_assessor_2732;Service Marketplace for Japan, VN;4;1
z_assessor_2771;Service Marketplace for Japan, VN;5;1
z_assessor_2924;Service Marketplace for Japan, VN;5;1
z_assessor_2984;Service Marketplace for Japan, VN;5;1
z_assessor_2985;Service Marketplace for Japan, VN;5;1
z_assessor_3008;Service Marketplace for Japan, VN;4;1
z_assessor_3021;Service Marketplace for Japan, VN;5;1
z_assessor_3049;Service Marketplace for Japan, VN;5;1
z_assessor_3052;Service Marketplace for Japan, VN;5;1
z_assessor_3093;Service Marketplace for Japan, VN;4;1
z_assessor_3119;Service Marketplace for Japan, VN;4;1
z_assessor_3160;Service Marketplace for Japan, VN;4;1
z_assessor_3196;Service Marketplace for Japan, VN;5;1
z_assessor_3225;Service Marketplace for Japan, VN;4;1
z_assessor_3279;Service Marketplace for Japan, VN;4;1
z_assessor_3281;Service Marketplace for Japan, VN;4;1
z_assessor_3368;Service Marketplace for Japan, VN;4;1
z_assessor_3582;Service Marketplace for Japan, VN;5;1
z_assessor_3870;Service Marketplace for Japan, VN;5;1
z_assessor_4025;Service Marketplace for Japan, VN;4;1
z_assessor_2464;Vcoincheck Library (Phase 2);5;1
z_assessor_2483;Vcoincheck Library (Phase 2);5;1
z_assessor_2622;Vcoincheck Library (Phase 2);5;1
z_assessor_2678;Vcoincheck Library (Phase 2);5;1
z_assessor_2759;Vcoincheck Library (Phase 2);5;1
z_assessor_2771;Vcoincheck Library (Phase 2);5;1
z_assessor_3008;Vcoincheck Library (Phase 2);4;1
z_assessor_3196;Vcoincheck Library (Phase 2);5;1
z_assessor_3216;Vcoincheck Library (Phase 2);5;1
z_assessor_3235;Vcoincheck Library (Phase 2);5;1
z_assessor_3246;Vcoincheck Library (Phase 2);5;1
z_assessor_3449;Vcoincheck Library (Phase 2);5;1
z_assessor_3494;Vcoincheck Library (Phase 2);5;1
z_assessor_3793;Vcoincheck Library (Phase 2);5;1
z_assessor_3870;Vcoincheck Library (Phase 2);5;1
z_assessor_2482;Funding Categories Analysis;5;1
z_assessor_3217;Funding Categories Analysis;5;1
z_assessor_2259;Funding Categories Analysis;5;1
z_assessor_2048;Funding Categories Analysis;4;1
z_assessor_2142;Funding Categories Analysis;5;1
z_assessor_2483;MLabs - CTL Blockfrost Backend;4;1
z_assessor_2513;MLabs - CTL Blockfrost Backend;4;1
z_assessor_2713;MLabs - CTL Blockfrost Backend;4;1
z_assessor_2873;MLabs - CTL Blockfrost Backend;5;1
z_assessor_3250;MLabs - CTL Blockfrost Backend;5;1
z_assessor_3491;MLabs - CTL Blockfrost Backend;5;1
z_assessor_2513;L-Earning Bazaar: Platform Building;5;1
z_assessor_3264;L-Earning Bazaar: Platform Building;5;1
z_assessor_2257;L-Earning Bazaar: Platform Building;5;1
z_assessor_2142;L-Earning Bazaar: Platform Building;5;1
z_assessor_2463;L-Earning Bazaar: Platform Building;4;1
z_assessor_2578;L-Earning Bazaar: Platform Building;5;1
z_assessor_2525;Real Estate Rental Marketplace;4;0
z_assessor_2831;Real Estate Rental Marketplace;3;1
z_assessor_2869;Real Estate Rental Marketplace;5;0
z_assessor_2974;Real Estate Rental Marketplace;5;0
z_assessor_2992;Real Estate Rental Marketplace;4;0
z_assessor_2996;Real Estate Rental Marketplace;3;1
z_assessor_3367;Real Estate Rental Marketplace;4;0
z_assessor_4076;Real Estate Rental Marketplace;3;1
z_assessor_4098;Real Estate Rental Marketplace;3;1
z_assessor_2552;MCA: A Model School in SA - Part II;4;1
z_assessor_2908;MCA: A Model School in SA - Part II;5;1
z_assessor_3153;MCA: A Model School in SA - Part II;5;1
z_assessor_3161;MCA: A Model School in SA - Part II;5;1
z_assessor_3243;MCA: A Model School in SA - Part II;5;1
z_assessor_2564;Cardano 101 Course - Kaizen Crypto;5;0
z_assessor_2817;Cardano 101 Course - Kaizen Crypto;5;0
z_assessor_2935;Cardano 101 Course - Kaizen Crypto;5;0
z_assessor_2989;Cardano 101 Course - Kaizen Crypto;4;0
z_assessor_2997;Cardano 101 Course - Kaizen Crypto;5;0
z_assessor_3063;Cardano 101 Course - Kaizen Crypto;5;0
z_assessor_3068;Cardano 101 Course - Kaizen Crypto;5;0
z_assessor_4098;Cardano 101 Course - Kaizen Crypto;3;1
z_assessor_2618;Atala Integration with Milkomeda;5;1
z_assessor_2786;Atala Integration with Milkomeda;5;1
z_assessor_2911;Atala Integration with Milkomeda;5;1
z_assessor_3473;Atala Integration with Milkomeda;4;1
z_assessor_3650;Atala Integration with Milkomeda;5;1
z_assessor_2622;Haskell Book Vietnamese Translation;5;1
z_assessor_2720;Haskell Book Vietnamese Translation;5;1
z_assessor_2732;Haskell Book Vietnamese Translation;4;1
z_assessor_2764;Haskell Book Vietnamese Translation;5;1
z_assessor_2771;Haskell Book Vietnamese Translation;5;1
z_assessor_2985;Haskell Book Vietnamese Translation;4;1
z_assessor_2996;Haskell Book Vietnamese Translation;5;1
z_assessor_3008;Haskell Book Vietnamese Translation;5;1
z_assessor_3021;Haskell Book Vietnamese Translation;5;1
z_assessor_3046;Haskell Book Vietnamese Translation;5;1
z_assessor_3216;Haskell Book Vietnamese Translation;5;1
z_assessor_3750;Haskell Book Vietnamese Translation;4;1
z_assessor_3870;Haskell Book Vietnamese Translation;5;1
z_assessor_4100;Haskell Book Vietnamese Translation;5;1
z_assessor_4101;Haskell Book Vietnamese Translation;5;1
z_assessor_2671;Onboarded companies playbook;4;1
z_assessor_3008;Onboarded companies playbook;5;1
z_assessor_3016;Onboarded companies playbook;5;1
z_assessor_3521;Onboarded companies playbook;5;1
z_assessor_4055;Onboarded companies playbook;4;1
z_assessor_2687;NFT Job Board;4;0
z_assessor_2704;NFT Job Board;4;0
z_assessor_2729;NFT Job Board;3;1
z_assessor_2771;NFT Job Board;4;0
z_assessor_2817;NFT Job Board;5;0
z_assessor_2899;NFT Job Board;4;0
z_assessor_2935;NFT Job Board;5;0
z_assessor_3915;NFT Job Board;5;0
z_assessor_2691;ADABET.iO | Cardano Betting DApp;5;1
z_assessor_2779;ADABET.iO | Cardano Betting DApp;5;1
z_assessor_2784;ADABET.iO | Cardano Betting DApp;5;1
z_assessor_3445;ADABET.iO | Cardano Betting DApp;5;1
z_assessor_4091;ADABET.iO | Cardano Betting DApp;5;1
z_assessor_4105;ADABET.iO | Cardano Betting DApp;5;1
z_assessor_2695;Cardano DAO Dashboard;5;0
z_assessor_2817;Cardano DAO Dashboard;4;0
z_assessor_2826;Cardano DAO Dashboard;4;0
z_assessor_3008;Cardano DAO Dashboard;5;0
z_assessor_3521;Cardano DAO Dashboard;5;0
z_assessor_2749;Opportunity Summit;5;1
z_assessor_2786;Opportunity Summit;5;1
z_assessor_2890;Opportunity Summit;4;1
z_assessor_2908;Opportunity Summit;4;1
z_assessor_2927;Opportunity Summit;5;1
z_assessor_3008;Opportunity Summit;5;1
z_assessor_3224;Opportunity Summit;3;0
z_assessor_3265;Opportunity Summit;5;1
z_assessor_3411;Opportunity Summit;5;1
z_assessor_3696;Opportunity Summit;4;1
z_assessor_3833;Opportunity Summit;4;1
z_assessor_2771;L-Earning Bazaar: Web3 Integration;5;1
z_assessor_3264;L-Earning Bazaar: Web3 Integration;5;1
z_assessor_3312;L-Earning Bazaar: Web3 Integration;5;1
z_assessor_3870;L-Earning Bazaar: Web3 Integration;5;1
z_assessor_2436;L-Earning Bazaar: Web3 Integration;3;0
z_assessor_2786;Gateway of blockchain-Learn to earn;4;1
z_assessor_3696;Gateway of blockchain-Learn to earn;4;1
z_assessor_2259;Gateway of blockchain-Learn to earn;5;1
z_assessor_2578;Gateway of blockchain-Learn to earn;5;1
z_assessor_2192;Gateway of blockchain-Learn to earn;5;1
z_assessor_2332;Gateway of blockchain-Learn to earn;4;1
z_assessor_2631;Gateway of blockchain-Learn to earn;3;0
z_assessor_2811;Clarity DAO Infrastructure;5;1
z_assessor_2856;Clarity DAO Infrastructure;4;1
z_assessor_3138;Clarity DAO Infrastructure;5;1
z_assessor_3246;Clarity DAO Infrastructure;4;1
z_assessor_3395;Clarity DAO Infrastructure;5;1
z_assessor_3616;Clarity DAO Infrastructure;4;1
z_assessor_2817;Catalyst Research & Voter Tool;5;1
z_assessor_2883;Catalyst Research & Voter Tool;5;1
z_assessor_3204;Catalyst Research & Voter Tool;5;1
z_assessor_3289;Catalyst Research & Voter Tool;4;1
z_assessor_2142;Catalyst Research & Voter Tool;5;1
z_assessor_2824;littlefish - Ikigai in Community;5;0
z_assessor_3138;littlefish - Ikigai in Community;5;0
z_assessor_2257;littlefish - Ikigai in Community;5;0
z_assessor_2578;littlefish - Ikigai in Community;5;0
z_assessor_2824;Wallet Dapp Connector Integration;5;1
z_assessor_2922;Wallet Dapp Connector Integration;3;0
z_assessor_3088;Wallet Dapp Connector Integration;5;1
z_assessor_3096;Wallet Dapp Connector Integration;4;1
z_assessor_3233;Wallet Dapp Connector Integration;4;1
z_assessor_3988;Wallet Dapp Connector Integration;3;0
z_assessor_2835;ADAO - Plutus Token Vesting DApp;4;0
z_assessor_2883;ADAO - Plutus Token Vesting DApp;5;0
z_assessor_2945;ADAO - Plutus Token Vesting DApp;3;1
z_assessor_2142;ADAO - Plutus Token Vesting DApp;5;0
z_assessor_2525;ADAO - Plutus Token Vesting DApp;4;0
z_assessor_2879;Blueprint for Investment Funds;5;1
z_assessor_3008;Blueprint for Investment Funds;5;1
z_assessor_3016;Blueprint for Investment Funds;5;1
z_assessor_2192;Blueprint for Investment Funds;5;1
z_assessor_2525;Blueprint for Investment Funds;5;1
z_assessor_2902;Daedalus Turbo - 10x Quicker Sync;5;0
z_assessor_2940;Daedalus Turbo - 10x Quicker Sync;5;0
z_assessor_3087;Daedalus Turbo - 10x Quicker Sync;5;0
z_assessor_3181;Daedalus Turbo - 10x Quicker Sync;5;0
z_assessor_3255;Daedalus Turbo - 10x Quicker Sync;5;0
z_assessor_4045;Daedalus Turbo - 10x Quicker Sync;5;0
z_assessor_4076;Daedalus Turbo - 10x Quicker Sync;5;0
z_assessor_2942;Connecting Tabletop Games & Cardano;4;0
z_assessor_3088;Connecting Tabletop Games & Cardano;4;0
z_assessor_4060;Connecting Tabletop Games & Cardano;4;0
z_assessor_2525;Connecting Tabletop Games & Cardano;5;0
